tweet,sentiment,tokenized_text,cleaned_text
"Nah khusus buat pengguna mobil Toyota nih, tak kasih tau aplikasi yang namanya T Intouch. Dengan aplikasi ini, cukup lewat Smartphone, Paman bisa tuh nantik diingetin buat service berkala,...",netral,"['nah', 'khusus', 'buat', 'pengguna', 'mobil', 'toyota', 'nih', 'tak', 'kasih', 'tau', 'aplikasi', 'yang', 'namanya', 't', 'intouch', 'dengan', 'aplikasi', 'ini', 'cukup', 'lewat', 'smartphone', 'paman', 'bisa', 'tuh', 'nantik', 'diingetin', 'buat', 'service', 'berkala']","['khusus', 'pengguna', 'toyota', 'aplikasi', 'namanya', 't', 'intouch', 'aplikasi', 'smartphone', 'paman', 'nantik', 'diingetin', 'service', 'berkala']"
Viral Konvoi Diduga Komunitas Avanza-Xenia Arogan Mau Pukul Bapak-bapak Pengendara FortunerTranslate post,negatif,"['viral', 'konvoi', 'diduga', 'komunitas', 'avanzaxenia', 'arogan', 'mau', 'pukul', 'bapakbapak', 'pengendara', 'fortunertranslate', 'post']","['viral', 'konvoi', 'diduga', 'komunitas', 'avanzaxenia', 'arogan', 'bapakbapak', 'pengendara', 'fortunertranslate']"
"Daihatsu Indonesia · @DaihatsuInd. ·. Apr 16, 2023. Belum beruntung dapat Merchandise dari Daimin? Tenang, Daimin adain lagi #SeriusGiveaway! Ikutin dulu Demi saus tartar (@Galihku00pw) on X NINA SAKINAH ||
SOUL GT CLUB INDONESIA ||
DIVISI SETAN PANTURA TENGAH ||
READY TO BLARR ||",netral,"['daihatsu', 'indonesia', 'apr', '16', '2023', 'belum', 'beruntung', 'dapat', 'merchandise', 'dari', 'daimin', 'tenang', 'daimin', 'adain', 'lagi', 'ikutin', 'dulu', 'demi', 'saus', 'tartar', 'on', 'x', 'nina', 'sakinah', 'soul', 'gt', 'club', 'indonesia', 'divisi', 'setan', 'pantura', 'tengah', 'ready', 'to', 'blarr']","['daihatsu', 'indonesia', '16', 'beruntung', 'merchandise', 'tenang', 'adain', 'ikutin', 'saus', 'tartar', 'nina', 'sakinah', 'soul', 'gt', 'club', 'indonesia', 'divisi', 'setan', 'pantura', 'ready', 'to', 'blarr']"
"penyakit klutuk klutuk pada mobil Honda merupakan fitur unggulan dari mobilnya sendiri kalo mobil honda punya kaki kaki senyap, dapat dipastikan bahwa mobil tsb (@) on X ""Kau banyak kali gaya kau, banyak gaya kau... Klu berani kau buka baju kau... Maen kita""

Cuma di Medan yg ada kek gini  ???",netral,"['penyakit', 'klutuk', 'klutuk', 'pada', 'mobil', 'honda', 'merupakan', 'fitur', 'unggulan', 'dari', 'mobilnya', 'sendiri', 'kalo', 'mobil', 'honda', 'punya', 'kaki', 'kaki', 'senyap', 'dapat', 'dipastikan', 'bahwa', 'mobil', 'tsb', 'on', 'x', 'kau', 'banyak', 'kali', 'gaya', 'kau', 'banyak', 'gaya', 'kau', 'klu', 'berani', 'kau', 'buka', 'baju', 'kau', 'maen', 'kita', 'cuma', 'di', 'medan', 'yg', 'ada', 'kek', 'gini']","['penyakit', 'klutuk', 'klutuk', 'honda', 'fitur', 'unggulan', 'mobilnya', 'honda', 'kaki', 'kaki', 'senyap', 'tsb', 'kau', 'gaya', 'kau', 'gaya', 'kau', 'klu', 'berani', 'kau', 'buka', 'baju', 'kau', 'maen', 'medan', 'kek', 'gini']"
"Kabinnya luas, muat sampai 3 orang, terus bawa keuntungan, eh, ganteng lagi... Siapa lagi coba kalau bukan Rajanya Pick Up, Suzuki Carry Pick Up!? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara...",positif,"['kabinnya', 'luas', 'muat', 'sampai', '3', 'orang', 'terus', 'bawa', 'keuntungan', 'eh', 'ganteng', 'lagi', 'siapa', 'lagi', 'coba', 'kalau', 'bukan', 'rajanya', 'pick', 'up', 'suzuki', 'carry', 'pick', 'up']","['kabinnya', 'luas', 'muat', '3', 'keuntungan', 'ganteng', 'rajanya', 'pick', 'up', 'suzuki', 'carry', 'pick', 'up']"
"Sebanyak 4 kendaraan kecelakaan di Jalan Kapten Soebijanto Djojohandikusumo, Rawa Buntu, Serpong, Tangsel, Selasa (12/12/2023). Akibatnya, salah satu mobil terbakar. Empat kendaraan yang kecelakaan...",negatif,"['sebanyak', '4', 'kendaraan', 'kecelakaan', 'di', 'jalan', 'kapten', 'soebijanto', 'djojohandikusumo', 'rawa', 'buntu', 'serpong', 'tangsel', 'selasa', '12122023', 'akibatnya', 'salah', 'satu', 'mobil', 'terbakar', 'empat', 'kendaraan', 'yang', 'kecelakaan']","['kecelakaan', 'kapten', 'soebijanto', 'djojohandikusumo', 'rawa', 'buntu', 'serpong', 'tangsel', '12122023', 'akibatnya', 'terbakar', 'kecelakaan']"
Beda keyakinan true story.,netral,"['beda', 'keyakinan', 'true', 'story']","['beda', 'keyakinan', 'true', 'story']"
"Saya lahir di zaman Romo Soeharto, Tumbuh di zaman Sang Kinasih Habibie, Berkembang di zaman Sang Wali—Gus Dur, Mengerti di zaman emak Megawati, Mulai dewasa di zaman bapak SBY, dan akhirnya...",netral,"['saya', 'lahir', 'di', 'zaman', 'romo', 'soeharto', 'tumbuh', 'di', 'zaman', 'sang', 'kinasih', 'habibie', 'berkembang', 'di', 'zaman', 'sang', 'waligus', 'dur', 'mengerti', 'di', 'zaman', 'emak', 'megawati', 'mulai', 'dewasa', 'di', 'zaman', 'bapak', 'sby', 'dan', 'akhirnya']","['lahir', 'zaman', 'romo', 'soeharto', 'tumbuh', 'zaman', 'kinasih', 'habibie', 'berkembang', 'zaman', 'waligus', 'dur', 'mengerti', 'zaman', 'emak', 'megawati', 'dewasa', 'zaman', 'sby']"
"Tumben banteng mlempem? Gak heran di Bali suaranya ambyar… Btw mba Puan, gimana kabar suaminya?",negatif,"['tumben', 'banteng', 'mlempem', 'gak', 'heran', 'di', 'bali', 'suaranya', 'ambyar', 'btw', 'mba', 'puan', 'gimana', 'kabar', 'suaminya']","['tumben', 'banteng', 'mlempem', 'heran', 'bali', 'suaranya', 'ambyar', 'btw', 'mba', 'puan', 'kabar', 'suaminya']"
"Jun 24, 2023 · #WulingQuiz Seberapa jeli Anda bisa menebak mobil-mobil Wuling di balik tirai ini dengan benar untuk memenangkan hadiah saldo e-wallet total Irsan Erik (@erikzm) on X Happy aja bro dimana dan kapanpun kau berada.....",negatif,"['jun', '24', '2023', 'seberapa', 'jeli', 'anda', 'bisa', 'menebak', 'mobilmobil', 'wuling', 'di', 'balik', 'tirai', 'ini', 'dengan', 'benar', 'untuk', 'memenangkan', 'hadiah', 'saldo', 'ewallet', 'total', 'irsan', 'erik', 'on', 'x', 'happy', 'aja', 'bro', 'dimana', 'dan', 'kapanpun', 'kau', 'berada']","['jun', '24', 'jeli', 'menebak', 'mobilmobil', 'wuling', 'tirai', 'memenangkan', 'irsan', 'erik', 'happy', 'bro', 'dimana', 'kau']"
Empat partai final Daihatsu Indonesia Masters rampung digelar. Berikut hasil dari pertandingan-pertandingan tersebut. Ganda Campuran: Zheng Siwei/Huang LaoTzu (@LaoTzu45156957) on X 醉眼看世界,netral,"['empat', 'partai', 'final', 'daihatsu', 'indonesia', 'masters', 'rampung', 'digelar', 'berikut', 'hasil', 'dari', 'pertandinganpertandingan', 'tersebut', 'ganda', 'campuran', 'zheng', 'siweihuang', 'laotzu', 'on', 'x', '醉眼看世界']","['partai', 'daihatsu', 'indonesia', 'rampung', 'digelar', 'hasil', 'pertandinganpertandingan', 'ganda', 'campuran', 'zheng', 'siweihuang', 'laotzu', '醉眼看世界']"
Promo pembelian mobil Honda terbaik di akhir tahunTranslate post,positif,"['promo', 'pembelian', 'mobil', 'honda', 'terbaik', 'di', 'akhir', 'tahuntranslate', 'post']","['promo', 'pembelian', 'honda', 'terbaik', 'tahuntranslate']"
Hallo Honda Lover's sekarang saat yang tepat untuk Memiliki Mobil Honda Impianmu di akhir tahun dapatkan Promo serta banyak Penawaran Menarik #Service #Promo #Honda #HondaPrimaHarapanIndah...,positif,"['hallo', 'honda', 'lovers', 'sekarang', 'saat', 'yang', 'tepat', 'untuk', 'memiliki', 'mobil', 'honda', 'impianmu', 'di', 'akhir', 'tahun', 'dapatkan', 'promo', 'serta', 'banyak', 'penawaran', 'menarik']","['honda', 'lovers', 'honda', 'impianmu', 'promo', 'penawaran', 'menarik']"
"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, octaviani (@apiennn) on X di isi apa y",negatif,"['seorang', 'balita', 'berusia', '15', 'bulan', 'mengalami', 'kecelakaan', 'tragis', 'ia', 'terlindas', 'mobil', 'mitsubishi', 'pajero', 'ketika', 'sedang', 'bermain', 'di', 'depan', 'rumahnya', 'di', 'jalan', 'adyaksa', 'octaviani', 'on', 'x', 'di', 'isi', 'apa', 'y']","['balita', 'berusia', '15', 'mengalami', 'kecelakaan', 'tragis', 'terlindas', 'mitsubishi', 'pajero', 'bermain', 'rumahnya', 'adyaksa', 'octaviani', 'isi']"
"Mobil Daihatsu Sigra tertemper oleh kereta feeder Whoosh di Desa Cilame, Kabupaten Bandung Barat, pada Kamis (14/12) siang. Mobil itu terseret sejauh 500 meter. #newsupdate #update #news #textTrans...",negatif,"['mobil', 'daihatsu', 'sigra', 'tertemper', 'oleh', 'kereta', 'feeder', 'whoosh', 'di', 'desa', 'cilame', 'kabupaten', 'bandung', 'barat', 'pada', 'kamis', '1412', 'siang', 'mobil', 'itu', 'terseret', 'sejauh', '500', 'meter']","['daihatsu', 'sigra', 'tertemper', 'kereta', 'feeder', 'whoosh', 'desa', 'cilame', 'kabupaten', 'bandung', 'barat', '1412', 'terseret', '500', 'meter']"
" jomponk (@jomponk) on X aku adalah aku, bukan kau juga bukan dia.",netral,"['jomponk', 'on', 'x', 'aku', 'adalah', 'aku', 'bukan', 'kau', 'juga', 'bukan', 'dia']","['jomponk', 'kau']"
?Bunga mawar dihinggapi kumbang? ?Sampe Di sungai bertemu buaya ? ✨Gak Perlu Risau Gak Perlu Bimbang✨ ?Beli Mitsubishi yang Terpercaya Hanya di BRA? Gaskeun BRAthers..Lihat...,positif,"['bunga', 'mawar', 'dihinggapi', 'kumbang', 'sampe', 'di', 'sungai', 'bertemu', 'buaya', 'gak', 'perlu', 'risau', 'gak', 'perlu', 'bimbang', 'beli', 'mitsubishi', 'yang', 'terpercaya', 'hanya', 'di', 'bra', 'gaskeun', 'bratherslihat']","['bunga', 'mawar', 'dihinggapi', 'kumbang', 'sungai', 'buaya', 'risau', 'bimbang', 'mitsubishi', 'terpercaya', 'bra', 'gaskeun', 'bratherslihat']"
"Kurus Bukan Berarti Susah makan, Kalu bayi Iya Biasanya Kurus karena Susah makan wkwkwkwk",negatif,"['kurus', 'bukan', 'berarti', 'susah', 'makan', 'kalu', 'bayi', 'iya', 'biasanya', 'kurus', 'karena', 'susah', 'makan', 'wkwkwkwk']","['kurus', 'susah', 'makan', 'kalu', 'bayi', 'iya', 'kurus', 'susah', 'makan', 'wkwkwkwk']"
"? #Snowman (SNOW), koin meme resmi dari @ice_blockchain, dirilis sebagai peluncuran adil di #Uniswap Perdagangkan Sekarang: https://dexscreener.com/ethereum/0xd1f3d2f5c12a205fc912358878b089eae48...",netral,"['snow', 'koin', 'meme', 'resmi', 'dari', 'dirilis', 'sebagai', 'peluncuran', 'adil', 'di', 'perdagangkan', 'sekarang']","['snow', 'koin', 'meme', 'resmi', 'dirilis', 'peluncuran', 'adil', 'perdagangkan']"
Ayoo @Miduk17 jgn ngumpet aja,netral,"['ayoo', 'jgn', 'ngumpet', 'aja']","['ayoo', 'jgn', 'ngumpet']"
Kampas rem Honda termurah sepanjang masa hanya di sini! https://bravomotor.brizy.site,netral,"['kampas', 'rem', 'honda', 'termurah', 'sepanjang', 'masa', 'hanya', 'di', 'sini']","['kampas', 'rem', 'honda', 'termurah']"
Namo Wak Heri's posts Namo Wak Heri (@biasose) on X Namo Wak Heri,netral,"['namo', 'wak', 'heris', 'posts', 'namo', 'wak', 'heri', 'on', 'x', 'namo', 'wak', 'heri']","['namo', 'wak', 'heris', 'posts', 'namo', 'wak', 'heri', 'namo', 'wak', 'heri']"
"Kasat Lantas Polrestabes Makassar AKBP Amin Toha menyebut, pihaknya telah menerima laporan terkait bayi 15 bulan yang terlindas mobil Mitsubishi Pajero Sport. (@) on X ⚡TESTI JOKI TUGAS⚡",negatif,"['kasat', 'lantas', 'polrestabes', 'makassar', 'akbp', 'amin', 'toha', 'menyebut', 'pihaknya', 'telah', 'menerima', 'laporan', 'terkait', 'bayi', '15', 'bulan', 'yang', 'terlindas', 'mobil', 'mitsubishi', 'pajero', 'sport', 'on', 'x', 'testi', 'joki', 'tugas']","['kasat', 'polrestabes', 'makassar', 'akbp', 'amin', 'toha', 'menyebut', 'menerima', 'laporan', 'terkait', 'bayi', '15', 'terlindas', 'mitsubishi', 'pajero', 'sport', 'testi', 'joki', 'tugas']"
Barokah Arthantra Jaya (@ArdyYusuf18) on X Ing Ngarso Sung Tulodo,netral,"['barokah', 'arthantra', 'jaya', 'on', 'x', 'ing', 'ngarso', 'sung', 'tulodo']","['barokah', 'arthantra', 'jaya', 'ing', 'ngarso', 'sung', 'tulodo']"
"Mobil Wuling Binguo EV cocok banget untuk keluarga, nih yang lagi cari mobil wuling cuss deh ke Kokas #WulingBinguoEVTranslate post",positif,"['mobil', 'wuling', 'binguo', 'ev', 'cocok', 'banget', 'untuk', 'keluarga', 'nih', 'yang', 'lagi', 'cari', 'mobil', 'wuling', 'cuss', 'deh', 'ke', 'kokas', 'post']","['wuling', 'binguo', 'ev', 'cocok', 'keluarga', 'wuling', 'cuss', 'kokas']"
"Kamu mau seperti ini juga? Mending buruan Bucin Sama J&T!❤️ Modal kirim/ terima paket J&T Express doang kamu udah bisa bisa dapat mobil Wuling Air EV, motor vespa, iPhone15 pro hingga logam...",positif,"['kamu', 'mau', 'seperti', 'ini', 'juga', 'mending', 'buruan', 'bucin', 'sama', 'jt', 'modal', 'kirim', 'terima', 'paket', 'jt', 'express', 'doang', 'kamu', 'udah', 'bisa', 'bisa', 'dapat', 'mobil', 'wuling', 'air', 'ev', 'motor', 'vespa', 'iphone15', 'pro', 'hingga', 'logam']","['mending', 'buruan', 'bucin', 'modal', 'terima', 'paket', 'doang', 'wuling', 'air', 'ev', 'vespa', 'iphone15', 'pro', 'logam']"
"Mobil Wuling Binguo EV menggunakan tagline ‘Drive Electric, Be the Icon’, sehingga setiap pengguna dapat menjadikan ikon dalam perubahan menuju mobilitas berkelanjutan #WulingBinguoEVTranslate...",positif,"['mobil', 'wuling', 'binguo', 'ev', 'menggunakan', 'tagline', 'drive', 'electric', 'be', 'the', 'icon', 'sehingga', 'setiap', 'pengguna', 'dapat', 'menjadikan', 'ikon', 'dalam', 'perubahan', 'menuju', 'mobilitas', 'berkelanjutan']","['wuling', 'binguo', 'ev', 'electric', 'be', 'icon', 'pengguna', 'menjadikan', 'ikon', 'perubahan', 'mobilitas', 'berkelanjutan']"
Penasaran banget dengan mobil Wuling Binguo EV karena tampilan mobilnya yang kece banget #WulingBinguoEVTranslate post,positif,"['penasaran', 'banget', 'dengan', 'mobil', 'wuling', 'binguo', 'ev', 'karena', 'tampilan', 'mobilnya', 'yang', 'kece', 'banget', 'post']","['penasaran', 'wuling', 'binguo', 'ev', 'tampilan', 'mobilnya', 'kece']"
"Yang dari tadi udah penasaran berapa sih harganya, utk long range 330km yaitu 358jt, premium range 410km yaitu 408jt #WulingBinguoEv",netral,"['yang', 'dari', 'tadi', 'udah', 'penasaran', 'berapa', 'sih', 'harganya', 'utk', 'long', 'range', '330km', 'yaitu', '358jt', 'premium', 'range', '410km', 'yaitu', '408jt']","['penasaran', 'harganya', 'long', 'range', '330km', '358jt', 'premium', 'range', '410km', '408jt']"
"Untuk charging slot atau lubang pengisian daya pada mobil Wuling Binguo EV ini terdapat pada bagian depan sebelah kiri, tepatnya di area dekat ban. Ratu Alia Septyani (@ratuauls) on X Allah,swt ♥",netral,"['untuk', 'charging', 'slot', 'atau', 'lubang', 'pengisian', 'daya', 'pada', 'mobil', 'wuling', 'binguo', 'ev', 'ini', 'terdapat', 'pada', 'bagian', 'depan', 'sebelah', 'kiri', 'tepatnya', 'di', 'area', 'dekat', 'ban', 'ratu', 'alia', 'septyani', 'on', 'x', 'allahswt']","['charging', 'slot', 'lubang', 'pengisian', 'daya', 'wuling', 'binguo', 'ev', 'sebelah', 'kiri', 'tepatnya', 'ban', 'ratu', 'alia', 'septyani', 'allahswt']"
"orang-orang kenapa pada gokiel ya, nuker uang pecahan di bank dari jam 2 pagi?? 4 pagi??? ?",negatif,"['orangorang', 'kenapa', 'pada', 'gokiel', 'ya', 'nuker', 'uang', 'pecahan', 'di', 'bank', 'dari', 'jam', '2', 'pagi', '4', 'pagi']","['orangorang', 'gokiel', 'nuker', 'uang', 'pecahan', 'bank', 'pagi', 'pagi']"
"Tanyarl Sorry baru komen, baru abis nyuci mobil honda civic. Oiya ni gua komen pake iphone 15 pro max baru beli kemaren sore dan mau ngasih tau besok pagi bapak gua sama ibu gue berangkat umroh...",netral,"['tanyarl', 'sorry', 'baru', 'komen', 'baru', 'abis', 'nyuci', 'mobil', 'honda', 'civic', 'oiya', 'ni', 'gua', 'komen', 'pake', 'iphone', '15', 'pro', 'max', 'baru', 'beli', 'kemaren', 'sore', 'dan', 'mau', 'ngasih', 'tau', 'besok', 'pagi', 'bapak', 'gua', 'sama', 'ibu', 'gue', 'berangkat', 'umroh']","['tanyarl', 'sorry', 'abis', 'nyuci', 'honda', 'civic', 'oiya', 'gua', 'iphone', '15', 'pro', 'max', 'kemaren', 'sore', 'ngasih', 'pagi', 'gua', 'gue', 'berangkat', 'umroh']"
Mana sun gokong ?,netral,"['mana', 'sun', 'gokong']","['sun', 'gokong']"
"when got ATH time, i allocated some asset from Crypto to stock",netral,"['when', 'got', 'ath', 'time', 'i', 'allocated', 'some', 'asset', 'from', 'crypto', 'to', 'stock']","['when', 'got', 'ath', 'time', 'allocated', 'some', 'asset', 'from', 'crypto', 'to', 'stock']"
"Sebuah mobil Suzuki Ertiga ringsek hingga nyaris tak berbentuk usai menabrak dump truk di Tol Ngawi-Solo masuk Desa Watualang, Kecamatan/Kabupaten Nga...Translate post",negatif,"['sebuah', 'mobil', 'suzuki', 'ertiga', 'ringsek', 'hingga', 'nyaris', 'tak', 'berbentuk', 'usai', 'menabrak', 'dump', 'truk', 'di', 'tol', 'ngawisolo', 'masuk', 'desa', 'watualang', 'kecamatankabupaten', 'ngatranslate', 'post']","['suzuki', 'ertiga', 'ringsek', 'berbentuk', 'menabrak', 'dump', 'tol', 'ngawisolo', 'desa', 'watualang', 'kecamatankabupaten', 'ngatranslate']"
"Sebuah mobil Mitsubishi Pajero berpelat nomor dinas Polri 70088-VII diduga digunakan seorang calon legislatif (caleg) DPR RI untuk kampanye di wilayah Tangerang, Banten. (ist) #MobilDinas #Kampanye...",negatif,"['sebuah', 'mobil', 'mitsubishi', 'pajero', 'berpelat', 'nomor', 'dinas', 'polri', '70088vii', 'diduga', 'digunakan', 'seorang', 'calon', 'legislatif', 'caleg', 'dpr', 'ri', 'untuk', 'kampanye', 'di', 'wilayah', 'tangerang', 'banten', 'ist']","['mitsubishi', 'pajero', 'berpelat', 'nomor', 'dinas', 'polri', '70088vii', 'diduga', 'calon', 'legislatif', 'caleg', 'dpr', 'ri', 'kampanye', 'wilayah', 'ist']"
"Kemarin habis liat pameran mobil wuling air ev ternyata ga sekecil itu, jadi pen beliTranslate post",positif,"['kemarin', 'habis', 'liat', 'pameran', 'mobil', 'wuling', 'air', 'ev', 'ternyata', 'ga', 'sekecil', 'itu', 'jadi', 'pen', 'belitranslate', 'post']","['kemarin', 'habis', 'pameran', 'wuling', 'air', 'ev', 'belitranslate']"
"OUH ternyata 10 rebu selain bisa beli batagor seporsi, bisa jg buat dapetin kesempatan bungkus mobil Wuling AirEV Lite ama 1,2 miliar OVO Points wakgeng. Kapan lagi 10 ribu bisa ikutan #OVOShoptaku...",positif,"['ouh', 'ternyata', '10', 'rebu', 'selain', 'bisa', 'beli', 'batagor', 'seporsi', 'bisa', 'jg', 'buat', 'dapetin', 'kesempatan', 'bungkus', 'mobil', 'wuling', 'airev', 'lite', 'ama', '12', 'miliar', 'ovo', 'points', 'wakgeng', 'kapan', 'lagi', '10', 'ribu', 'bisa', 'ikutan']","['ouh', 'rebu', 'batagor', 'seporsi', 'dapetin', 'kesempatan', 'bungkus', 'wuling', 'airev', 'lite', 'ama', '12', 'miliar', 'ovo', 'points', 'wakgeng', 'ribu']"
Kalau habis kerja ya di rapihkan kembali kok fasiltas umum di rusak diam aja sih @pemkotbekasi @kel_jakamulya,negatif,"['kalau', 'habis', 'kerja', 'ya', 'di', 'rapihkan', 'kembali', 'kok', 'fasiltas', 'umum', 'di', 'rusak', 'diam', 'aja', 'sih']","['habis', 'rapihkan', 'fasiltas', 'rusak', 'diam']"
"? Guyss tolong dong, ak masih butuh 100an responden lagi hiks karena dikejar deadline. surveynya penilaian berisi tentang mobil honda, toyata, dan wuling..Translate post",netral,"['guyss', 'tolong', 'dong', 'ak', 'masih', 'butuh', '100an', 'responden', 'lagi', 'hiks', 'karena', 'dikejar', 'deadline', 'surveynya', 'penilaian', 'berisi', 'tentang', 'mobil', 'honda', 'toyata', 'dan', 'wulingtranslate', 'post']","['guyss', 'tolong', 'ak', '100an', 'responden', 'hiks', 'dikejar', 'deadline', 'surveynya', 'penilaian', 'berisi', 'honda', 'toyata', 'wulingtranslate']"
Sederhana saja. Gak perlu dipilih di pemilu 2024. Samsul Zulhas #NdasmuEtikTranslate post,negatif,"['sederhana', 'saja', 'gak', 'perlu', 'dipilih', 'di', 'pemilu', '2024', 'samsul', 'zulhas', 'post']","['sederhana', 'dipilih', 'pemilu', 'samsul', 'zulhas']"
"Calon anggota legislatif (caleg) DPR RI dari Fraksi Demokrat, Zulfikar, meminta maaf atas penggunaan mobil berpelat dinas Polri saat kampanye di Kabupaten Tangerang. Zulfikar mengaku tidak...",negatif,"['calon', 'anggota', 'legislatif', 'caleg', 'dpr', 'ri', 'dari', 'fraksi', 'demokrat', 'zulfikar', 'meminta', 'maaf', 'atas', 'penggunaan', 'mobil', 'berpelat', 'dinas', 'polri', 'saat', 'kampanye', 'di', 'kabupaten', 'tangerang', 'zulfikar', 'mengaku', 'tidak']","['calon', 'legislatif', 'caleg', 'dpr', 'ri', 'fraksi', 'demokrat', 'zulfikar', 'maaf', 'penggunaan', 'berpelat', 'dinas', 'polri', 'kampanye', 'kabupaten', 'zulfikar', 'mengaku']"
"Nilai2 Pancasila tetap diterapkan dalam kehidupan masyarakat, bangsa dan negara. Hebat banget udha 8 tahun main cerdas cermat mengenai #pendidikanpancasila",positif,"['nilai2', 'pancasila', 'tetap', 'diterapkan', 'dalam', 'kehidupan', 'masyarakat', 'bangsa', 'dan', 'negara', 'hebat', 'banget', 'udha', '8', 'tahun', 'main', 'cerdas', 'cermat', 'mengenai']","['nilai2', 'pancasila', 'diterapkan', 'kehidupan', 'masyarakat', 'bangsa', 'negara', 'hebat', 'udha', 'main', 'cerdas', 'cermat']"
Mobil Daihatsu di Indonesia Disebut Terdampak Skandal Keselamatan https://otomotif.tempo.co/read/1811957/mobil-daihatsu-di-indonesia-disebut-terdampak-skandal-keselamatan?utm_source=Twitter&utm_med...,negatif,"['mobil', 'daihatsu', 'di', 'indonesia', 'disebut', 'terdampak', 'skandal', 'keselamatan']","['daihatsu', 'indonesia', 'terdampak', 'skandal', 'keselamatan']"
"Permisi, Saya mau jual tiket Final Daihatsu Indonesia Master (Day 6) untuk tanggal 29 Januari 2023. Ada 2 tiket, tipe Reguler. alasan jual : karena bentrok Derry Hermansyah (@iamdherman) on X An ordinary person that should  be better about all this life.",netral,"['permisi', 'saya', 'mau', 'jual', 'tiket', 'final', 'daihatsu', 'indonesia', 'master', 'day', '6', 'untuk', 'tanggal', '29', 'januari', '2023', 'ada', '2', 'tiket', 'tipe', 'reguler', 'alasan', 'jual', 'karena', 'bentrok', 'derry', 'hermansyah', 'on', 'x', 'an', 'ordinary', 'person', 'that', 'should', 'be', 'better', 'about', 'all', 'this', 'life']","['permisi', 'jual', 'daihatsu', 'indonesia', 'day', 'tanggal', 'tipe', 'reguler', 'alasan', 'jual', 'bentrok', 'derry', 'hermansyah', 'an', 'ordinary', 'person', 'that', 'should', 'be', 'better', 'about', 'all', 'this', 'life']"
