tweet,sentiment
"Lagi cari cuan? iya? Carinya jangan pake mulut aja, tapi pake Suzuki New Carry Pick Up juga! Baknya muat sampai 1 ton, siap bawa pulang cuan buat kesayangan~ #Suzuki #SuzukiIndonesia #SuzukiTeManBe...",positif
"Subsidi Jokowi, Mobil Wuling Banting Harga Rp 30 JutaTranslate post",positif
"Pukul 07.30 Wib telah terjadi kecelakaan antara Mobil Taksi dan Mobil Honda di Jl. Suryo Jaksel arah Tendean, dan sekitar pukul 09.00 Wib sudah selesai proses evakuasi & Penderekan. Saat ini...",negatif
"?Tahun Baru Waktunya Beli Mobil Baru! ?✨ Resolusi new year BRAthers apa nih? ada yang mau bisa beli mobil mitsubishi? buruan dapetin prom nya sekarang. Cashback Jutaan Rupiah, DP Ringan...",positif
"Mobil Toyota Fortuner yang tertimpa pohon di depan rumah capres nomor urut 2 Prabowo Subianto di Kebayoran Baru, Jakarta Selatan, berhasil dievakuasi.Translate post",negatif
Pohon yang tumbang hingga timpa mobil Toyota Fortuner di depan rumah capres nomor urut 2 Prabowo Subianto masih dievakuasi.Translate post,negatif
Viral pengantin perempuan full senyum dikasih kejutan hadiah mobil Pajero SportTranslate post,positif
Para pemilik Wuling BinguoEV membagikan #BinguoMoment mereka! ? Kami menghampiri beberapa pemilik Wuling #BinguoEV yang baru saja melakukan serah terima unit Wuling BinguoEV di Surabaya....,netral
"Kronologinya, pengendara mobil Toyota Rush L 1761 DD menuju dari arah Timur ke Barat. Setiba di TKP, ia hendak belok ke kiri dan sudah menyalakan lampu sein. Lalu, dari arah belakang muncul...",negatif
"Polisi mengungkap fakta kasus pembunuhan berencana terhadap Arif Sriyono (32), buruh pabrik PT Toyota Indonesia yang direkaya layaknya korban begal.Translate post",negatif
"Siapa yang sudah tidak sabar menyaksikan langsung Daihatsu Indonesia Masters 2024 yang akan bergulir pekan depan? Nah buat kalian yang mau #NgIstora dan sudah membeli tiket secara online, ini...",netral
Never regret a day in your life. Good days bring you happiness and bad days give you experience. Jangan pernah menyesali sehari dalam hidupmu. Hari-hari baik memberimu kebahagiaan dan hari-hari...,positif
"Kirim Mobil Honda Brio dari Gresik tujuan ke Amurang Minahasa Selatan dengan kapal roro dan driving estimasi pengiriman 1 minggu. Ekspedisi Pengiriman Mobil FARHIYAtrans. Kirim mobil, truk,...",netral
kecelakaan lalu lintas itu terjadi antara sepeda motor Yamaha Mio M3 G 5362 HAA yang dikendarai RF bersama temannya SO dengan mobil Honda Jazz BG 1734 EM milik AR. #publisherstory #urbanidTranslate...,negatif
Berencana bepergian dalam waktu dekat? Ayo gunakan layanan City Check-In Lounge dari Hyundai Indonesia & Garuda Indonesia! Ikuti langkah mudahnya & rasakan kenyamanan perjalanan menuju bandara...,netral
"Kirim paketmu lewat aplikasi, langsung dapet bonus #BukaPaketJNT berhadiah ratusan juta! ?? Semakin banyak kirim paketmu di aplikasi, semakin banyak juga kesempatan buka paket berhadiah...",positif
gak pulang kerumah 4 bulan tbtb bokap gue beli mobil wuling yg kecil 2 BIJI BUAT DIA SM PAK RW????Translate post,netral
"Pengennya sih agresif dan produktif, sat set sat set. Tapi apa daya, realita berkata lain. Setuju gak Toyota Friends? #ToyotaAfterHoursTranslate post",netral
Selalu tanamkan pedoman “pelan-pelan pak supir” Karena yang tercinta menunggu Sahabat di rumah ?Translate post,positif
"Longsor yang terjadi di Boyolali, Jawa Tengah pada Jumat (19/1/2024) membuat lima kendaraan terjebak, dua diantaranya ikute terseret. Meski terseret longsor, namun pengemudi mobil tersebut...",negatif
Sugeng Riyadi...Sedoyo Lepat Nyuwun Pangapunten ???,netral
"Kecelakaan maut terjadi di Jalan Ahmad Yani, Kilometer 29, Kecamatan Landasan Ulin, Banjarbaru, Kalimantan Selatan (Kalsel) pada Kamis (18/1/2024), antara mobil Toyota Fortuner dan sebuah bus...",negatif
"Tabel Simulasi Kredit Syariah Hyundai IONIQ 5 Januari 2024, Cicilan Rp8 Jutaan Anti RibaTranslate post",netral
Berikut kisaran harga mobil Honda Jazz bekas yang masih banyak diminati konsumen.Translate post,netral
"Bikin kamu nyaman~ Fitur-fitur interiornya udah pasti bikin kamu merasa aman dan nyaman. Emang yang bikin nyaman gak bakal ada lawan, setuju gak Suzuki Family?Translate post",positif
Rekomendasi mobil kalcer buat kamu yang mau tampil beda disetiap aktivitas kamu! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,netral
"Anggota Kepolisian Resor Sabu Raijua, Nusa Tenggara Timur (NTT), Darius Gasa (39) menabrak seorang pelajar bernama Mike Tyson Name hingga terluka parah dan meninggal dunia. “Kejadiannya hari...",negatif
Hari pertama Daihatsu Indonesia Masters 2024 bergulir mulai Selasa (22/1) besok. Memainkan babak kualifikasi semua sektor dan babak 32 besar ganda putra-putri. Berikut jadwal pemain-pemain...,netral
Inilah hasil undian terbaru Daihatsu Indonesia Masters 2024 setelah Manager's meeting hari ini. Semangat Indonesia ?? #DIM2024 @BNI46 #BNIGlobalReachIndonesianPrideTranslate post,positif
"Chico dan Apri/Fadia kembali, Ester dan Jafar/Aisyah mendapat kesempatan berlaga. Sementara, The Daddies masih harus absen karena Ahsan dalam proses pemulihan cedera. Berikut skuad Merah-Putih...",positif
Konferensi pers dan doa bersama para panitia pelaksana menandai awal digelarnya turnamen bulutangkis Daihatsu Indonesia Masters 2024. (PART1) #BadmintonIndonesia #DIM2024 #DaihatsuIndonesiaMasters2...,netral
"Besok, 278 Pebulu Tangkis Siap Tempur di Indonesia Masters 2024 https://beritasatu.com/sport/2795512/besok-278-pebulu-tangkis-siap-tempur-di-indonesia-masters-2024?utm_source=dlvr.it&utm_medium=twi...",netral
Indonesia Masters 2024 Digelar di Istora 23-28 Januari https://beritasatu.com/sport/2795506/indonesia-masters-2024-digelar-di-istora-23-28-januari?utm_source=dlvr.it&utm_medium=twitter… #beritasa...,netral
"Sabun juga perlu diperhatiin! Masa mobil udah cakep-cakep, nyucinya pake sabun cuci piring??Translate post",netral
Tebak nomor berapa shuttlecock yang tepat dan dapatkan tiket gratis Daihatsu Indonesia Masters 2024! Caranya gampang banget: 1. Follow semua platform sosial media Daihatsu Indonesia 2. Like...,netral
nonton bulutangkis internasional daihatsu indonesia masters 2024 selesa minggu 23/28 januari 2024 di istora gelora bung karno tanah abang jakarta pusat live hanya di tv gratis : mnctv dan inews...,netral
? JADWAL PERTANDINGAN! Sebanyak 11 wakil Indonesia akan bertanding di babak 32 Besar Daihatsu Indonesia Masters 2024 besok. Pertandingan dengan level BWF Tour Super 500 ini akan di mulai...,netral
Ester mengaku senang dengan hasil yang diraih mengingat saat menjalani debut tunggal putri ranking 50 dunia itu bisa ke babak utamaTranslate post,positif
Daftar Mobil Honda Paling Dicari Orang Indonesia Selama 2023 http://dlvr.it/T1lVjY #RamadanTranslate post,netral
Perjuangan berlanjut ke babak 16 besar Daihatsu Indonesia Masters 2024. Pertandingan digelar hari Kamis (25/1) mulai pukul 10.00 WIB. Berikut jadwal pemain-pemain Indonesia. Semangat! #DIM2024...,positif
Indonesia Master 2024: Apriyani/Fadia Terhenti di Babak 32 BesarTranslate post,negatif
"Pith mengaku percaya diri seusai tampil di hadapan publik Istora Senayan. Apalagi, bermain di hadapan pendukung tuan rumah yang memadati Istora Gelora Bung Karno, Jakarta.Translate post",positif
"Putri menang atas wakil Malaysia, Karupathevan Letshanaa dengan skor 21-17, 21-12 dalam pertandingan yang digelar di Istora Gelora Bung Karno, Senayan, Jakarta, Rabu (24/1).Translate post",positif
4 Mobil Hyundai Ini Akan Diluncurkan Sepanjang 2024Translate post,positif
"Bukan cuma buat gaya, sunroof juga ada fungsinya! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGear",netral
Suzuki Indonesia Kejar Reduksi Karbon di Pabrik https://otomotif.tempo.co/read/1825088/suzuki-indonesia-kejar-reduksi-karbon-di-pabrik?utm_source=Twitter&utm_medium=dlvr.it… #TempoOtomotifTransla...,positif
"Buat kamu yang suka kirim paket, mending cobain kirim paket di aplikasi J&T Express karena kamu bisa dapet kesempatan tambahan untuk main 'Buka Paket' di Aplikasi J&T dan dapetin mobil Wuling...",positif
Delapan wakil Indonesia berlaga di babak perempatfinal Daihatsu Indonesia Masters 2024. Satu tempat di semifinal ganda putra sudah dimiliki Fajar/Rian atau Bagas/Fikri. Besok Jumat (26/1) mulai...,positif
Hasil 16 Besar Indonesia Masters 2024 Hari Ini: 8 Wakil Tuan Rumah Lolos ke Babak Perempat FinalTranslate post,positif
Upaya Suzuki Menerapkan Proses Produksi Rendah Karbon https://jpnn.com/news/upaya-suzuki-menerapkan-proses-produksi-rendah-karbon… #SuzukiTranslate post,positif
"Yuk, segera miliki Wuling Air ev untuk kemudahan bermobilitas! Untuk info lengkap klik http://bit.ly/AIREV_TW! #WulingMotors #DriveForABetterLife #Airev #DriveForAGreenLifeTranslate post",positif
"Warning! Kalau Sahabat Daihatsu ngerasain tanda-tanda ini saat berkendara, mending istirahat dulu ya biar gak ngebahayain diri sendiri #DaihatsuSahabatkuTranslate post",positif
Siapa yang udah nyiapin rencana liburan bareng keluarga? Sebelum berangkat jangan lupa ikuti tips dari Daimin ya. #DaihatsuSahabatkuTranslate post,positif
"Ada cerita di balik M Bloc Space, tempat tongkrongan hits anak Jakarta! Daimin suka maen juga di M Bloc Space, tapi baru tau sejarahnya di sini:Translate post",netral
"Hari kelima turnamen badminton Daihatsu Indonesia Masters 2024 merupakan jadwal babak semifinal. Jadwal babak semifinal Indonesia Masters 2024 dimulai pada hari Sabtu, 27 Januari 2024 Pukul...",netral
"Empat wakil di semifinal, satu sudah pastikan tiket laga puncak. Ini jadwal pemain-pemain Merah-Putih di Daihatsu Indonesia Masters 2024 besok. Mulai pukul 13.00 WIB di Istora Senayan, GBK,...",positif
Alhamdulillah main hari sabtu lagi Jri? bisa yuk sampe hari mingguTranslate post,positif
"Kirim mobil Mitsubishi Xpander dari Sragen tujuan ke Balikpapan dgn kapal roro dan driving estimasi pengiriman 3-4 hari. Ekspedisi Pengiriman Mobil FARHIYAtrans. Kirim mobil, truk, sepeda motor,...",netral
Seru di laga terakhir semifinal Daihatsu Indonesia Masters 2024. Selamat Leo/Daniel yang berhasil melaju ke final dan tetap semangat Fajar/Rian. INDONESIA ?? #DIM2024 @BNI46 #BNIGlobalReachIn...,positif
Laga terakhir di semifinal Daihatsu Indonesia Masters 2024 mempertemukan Fajar/Rian vs Leo/Daniel. Semangat! #DIM2024 @BNI #BNIGlobalReachIndonesianPrideTranslate post,positif
Pernyataan resmi panitia pelaksana perihal penundaan pertandingan semifinal Daihatsu Indonesia Masters 2024. Kami memohon maaf atas kejadian ini dan selamat kembali menyaksikan babak semifinal...,negatif
"Apa kabar Kevin Sanjaya? Yuk cari tahu dari video ini. Ia kemarin mampir di Istora untuk meet n greet, menyapa rekan-rekan pelatnas hingga menonton pertandingan Daihatsu Indonesia Masters 2024....",netral
... Kami memohon maaf atas apa yang terjadi hari ini dan selamat kembali menikmati babak semifinal Daihatsu Indonesia Masters 2024.Translate post,negatif
Keterlaluan yg bikin jadwal pertandingan ini. Mau ngebunuh atlet.Translate post,negatif
"Data Lengkap Penjualan Mobil Honda Tahun 2023, Ini Produk TerlarisTranslate post",netral
Terhindar dari timbulnya waterpot~ Air hujan yang menempel di bodi mobil akan turun dan tidak menyentuh permukaan cat terlalu lama. Sehingga permukaannya tidak akan muncul noda yang susah dihilangk...,netral
"Badminton Lovers bisa tebak nggak nih, nama atlet hanya dari matanya? Selamat untuk kamu yang udah berhasil menang tiket gratis nonton Daihatsu Indonesia Masters 2024.Translate post",netral
Tulis juga di kolom komentar dukungan Sahabat untuk para atlet yang bertanding di Daihatsu Indonesia Masters 2024 ya! #DaihatsuSahabatku #DaihatsuIndonesiaMasters2024 #DIM2024Translate post,netral
Empat partai final Daihatsu Indonesia Masters rampung digelar. Berikut hasil dari pertandingan-pertandingan tersebut. Ganda Campuran: Zheng Siwei/Huang Yaqiong (1/China) vs Hiroki Midorikawa/Natsu...,negatif
LEO/DANIEL SUKSES PERTAHANKAN GELAR JUARA DAIHATSU INDONESIA MASTERS!!! Mereka menjadi kampiun setelah mengalahkan Kim/Anders dari Denmark dengan rubber game. LUAR BIASA!!! ??????...,positif
Leo Rolly Carnando/Daniel Marthin berhadapan dengan Kim Astrup/Anders Skaarup Rasmussen dari Denmark di laga FINAL ganda putra Daihatsu Indonesia Masters 2024. Berikut rekor pertandingan antar...,netral
"Leo/Daniel kembali juara di Istora. Kali ini mereka sukses berdiri di podium tertinggi Daihatsu Indonesia Masters 2024. Selamat dan terima kasih! Juga, keberhasilan Leo/Daniel tidak lepas dari...",positif
"PP PBSI yang diwakili oleh Ketua Harian Alex Tirta memberikan apresiasi kepada Referee, BWF dan para sponsor (Daihatsu, Yonex-Sunrise dan HSBC) yang telah mendukung terselenggaranya Daihatsu...",positif
"Toyota Hadirkan New Hilux Double Cabin 4×4 yang Tampil Lebih Gagah dan Tangguh, Indonesia Menjadi Negara Pertama yang Memperkenalkan",positif
Leo/Daniel maju ke final usai menang rubber game dari Fajar/Rian,positif
Aaa g nyangka bs direspon ceu yufei sampe di posting. Saking gataunya punya fan di luar china kali ya sampe baru on ig skrg lol alhamdulillah klo pesan gue dan gift dari fan lain bikin hatinya...,positif
"Aksesori yang disediakan untuk Hyundai Stargazer saat ini cukup beragam, meliputi eksterior dan interior.Translate post",positif
"Mobil Mitsubishi Jetstar kebakar nder. Dr timur dg kecepatan tinggi, terus banting kiri, terbalik kemudian terbakar. Entah krn pengemudi ngantuk/pecah ban. Korban L&P berhasil keluar sebelum...",negatif
"Innalillahi wa Inna ilaihi roji'un, telah terjadi kecelakaan lalu lintas antara Sepeda Motor Honda Beat dengan Mobil Minibus Wuling di Jalan Raya Padang - Painan tepatnya di depan Polsek Koto...",negatif
"Simulasi Kredit Syariah Wuling Binguo, DP 15 Persen dengan Bunga Rendah",netral
"Jog, rekomendasi bengkel mobil toyota buat ganti lampu depan, area pusat kota ya. Makasih, sehat selalu 🫶?Translate post",positif
Badminton Lovers beruntung banget karena berkesempatan untuk bertemu langsung dengan Chou Tien Chen di Daihatsu Indonesia Masters 2024. Penasaran dengan antusiasme mereka? Tonton sampai habis...,positif
Sahabat tipe yang mana kalau lagi nonton langsung Daihatsu Indonesia Masters 2024? Coba kasih tau Daimin di kolom komentar ya! #DaihatsuSahabatku #DaihatsuIndonesiaMasters2024 #DIM2024Translate post,netral
Salah satu mobil yang akan diluncurkan dalam waktu dekat adalah Hyundai Creta Facelift yang sebelumnya sudah meluncur lebih dulu di global.Translate post,netral
"Heboh Skandal Sertifikasi, Toyota Sampai Hino Hentikan ProduksiTranslate post",negatif
"Daihatsu Indonesia Masters kembali hadir di tahun 2024! Tentunya akan banyak atlet kebanggaan dalam negeri dan luar negeri yang bertanding untuk mengharumkan negaranya masing-masing. Jadi,...",positif
"Detik-detik Mobil honda Jazz tergelincir. ?di jalan Tol Ungaran semarang banyumanik. ""Tetep fokus lan waspada dalam berkendara dikala hujan melanda"" Selasa, 30/01/2024 ?info kejadian...",negatif
Mobil Honda Brio mengalami kecelakaan tunggal di Kota Malang. Sopir mobil diduga hilang konsentrasi akibat mabuk minuman beralkoholTranslate post,negatif
"Sebuah mobil Honda Brio bernopol N-15xx-AAX terguling di Jalan Letjen Sutoyo Kecamatan Klojen Kota Malang, Selasa (30/1/2024) dinihari. Kanit Gakkum Satlantas Polresta Malang Kota, Iptu Isrofi...",negatif
Mampukah Film Para Youtubers Ini Saingi Civil War dan AADC 2? http://bit.ly/1NLlfBB,netral
"Berkat program Double Untung Belanja Untung (BRI), Luciana sebagai pemilik toko yang menjual jersey bola berhak membawa pulang mobil Hyundai Stargazer.Translate post",positif
"? NINU NINUUUU ? Perhatian, perhatian hari ini ?????????? ???????? #BukaPaketJNT di aplikasi J&T Express. Yukk, langsung aja buka...",netral
Mobil Honda Jazz kabur saat akan ditilang polisi di Tol Pasar Rebo. Mobil tersebut ditilang karena melanggar bahu jalan tol. Begini duduk perkaranya.Translate post,negatif
Dijual Mobil. Honda Jazz (Fit) Tahun 2003 Transmisi Otomatis Warna Kuning Asli CBU Monggo kalo ada yg berminat.. 0822.6666.2258 HaturnuhunTranslate post,netral
"Kecelakaan tunggal kembali terjadi di jalanan Kota Malang. Setidaknya tiga kali dalam sepekan. Kemarin (30/1), mobil Honda Brio bernomor polisi (nopol) N 1586 AAX terbalik di Jalan Letjen Sutoyo....",negatif
"Pilih yang terganteng!? Menurut Mimin sih yang kiri, kalo kamu yang mana? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post",netral
Ada yang tiap ganti tahun langsung cek kalender baru buat liat tanggal merah yang banyak bulan apa aja? Ada bangeeet ??Translate post,netral
"Katanya sih mobil FWD yang gapernah dicaci karena ketolong turbo. Sebenernya ga banyak yang bisa tak komen soal mobil ini, soalnya menurutku kalo mau komen ini mobil sih harusnya pake sudut...",netral
Suzuki Indonesia Tutup Peluang Hadirkan Saluto 125 di Tanah Air https://otomotif.tempo.co/read/1828362/suzuki-indonesia-tutup-peluang-hadirkan-saluto-125-di-tanah-air?utm_source=Twitter&utm_medium=...,netral
Yang bener aja.. Untung banget dong!!! ? Niatnya beli city car malah dapet Urban SUV yang tampilannya mempesona gini. Gimana nggak bikin orang pada ngelirik!? #Suzuki #SuzukiIndonesia #SuzukiTeM...,positif
"Yuk ajak si kecil untuk main dan belajar di Kidzania! Nggak akan mahal kok karena ada diskon hingga 50% khusus untuk kamu pemilik kendaraan Mobil Mitsubishi. Hemat kan? Yuk, langsung ke Kidzania...",positif
"Lagi di jalan pulang, paling enak emang dengerin lagu-lagu sendu biar kaya di film-film. Coba dong share lirik lagu patah hati paling ngilu versi kalian! #ToyotaAfterHoursTranslate post",positif
Daihatsu Indonesia · @DaihatsuInd. ·. Feb 1. Coba dong jawab pertanyaannya dan Daimin bakal kirimin 200 ribu saldo Astrapay untuk 4 orang yang beruntung desma (@desma90s) on X https://t.co/ALnDsuFWUW,netral
"Hyundai Creta memiliki konfigurasi 5 seater yang cocok bagi Anda yang senang berpergian, seat belakang pada Creta juga dapat dilipat untuk menambah ruang simpan pada mobil ini. Kunjungi showroom...",positif
#2 Cek telapak ban Pastikan tidak ada benda asing tajam yang menancap ke ban mobil seperti batu ataupun paku.Translate post,netral
"Halo Sobat BRI, Selain memudahkan dan bikin transaksi jadi lebih cepat, ternyata transaksi pakai EDC BRI bisa dapet mobil lho. Nah, contohnya Ibu Luciana, pedagang Tanah Abang ini mendapatkan...",positif
